"Playlist URL","https://www.youtube.com/playlist?list=PLDKhPq_cLoCQ"
"Playlist title","ALL"
"Playlist author","Tony Noga"
"Videos","1386"

"Video ID","Title","Channel","Added At","Published At","Duration","Thumbnail URL"
"CzaJZCrn_b0","What the River Remembers","Enlly Blue - Topic","2026-09-23","2026-08-03","3:05","https://i.ytimg.com/vi/CzaJZCrn_b0/hqdefault.jpg"
"l062MPuN0J4","Breaking the Blue","Enlly Blue - Topic","2026-09-23","2026-08-03","5:56","https://i.ytimg.com/vi/l062MPuN0J4/hqdefault.jpg"
"C0zlOVV-YOY","Far from the Noise","Enlly Blue - Topic","2026-09-23","2026-08-03","4:47","https://i.ytimg.com/vi/C0zlOVV-YOY/hqdefault.jpg"
"xJ2PyPUVqZo","No One's Coming Down the Road","Enlly Blue - Topic","2026-09-23","2026-08-03","3:45","https://i.ytimg.com/vi/xJ2PyPUVqZo/hqdefault.jpg"
"0crG_0vruBs","Almost Said It","Enlly Blue - Topic","2026-09-23","2026-08-03","5:38","https://i.ytimg.com/vi/0crG_0vruBs/hqdefault.jpg"
"I0J_6p94eos","How Long Will I Love You","Ellie Goulding - Topic","2026-09-23","2022-10-11","2:35","https://i.ytimg.com/vi/I0J_6p94eos/hqdefault.jpg"
"uAjztfZ1Ra8","Twin 1 - Vllai (Official Lyrics Video)","1twin2","2026-09-23","2022-12-30","2:53","https://i.ytimg.com/vi/uAjztfZ1Ra8/hqdefault.jpg"
"3OkxAYJ1olk","Koya","Djena - Topic","2026-09-23","2026-04-03","3:21","https://i.ytimg.com/vi/3OkxAYJ1olk/hqdefault.jpg"
"SngMbMM4JRk","Deja Vu (Play & Win Radio Edit)","INNA - Topic","2026-09-23","2020-05-07","4:22","https://i.ytimg.com/vi/SngMbMM4JRk/hqdefault.jpg"
"7BciftnYNfs","Love","INNA - Topic","2026-09-23","2025-09-19","3:39","https://i.ytimg.com/vi/7BciftnYNfs/hqdefault.jpg"
"DR0QIU2wGy4","Hot (Play & Win Radio Version)","INNA - Topic","2026-09-23","2025-08-07","3:40","https://i.ytimg.com/vi/DR0QIU2wGy4/hqdefault.jpg"
"pvH9x_VcNps","Ne se iztrivash","Preslava - Topic","2026-09-23","2026-04-17","4:07","https://i.ytimg.com/vi/pvH9x_VcNps/hqdefault.jpg"
"VrlKfUKC7Vk","Scarface (Push It To The Limit)","Paul Engemann - Topic","2026-09-23","2022-09-08","5:13","https://i.ytimg.com/vi/VrlKfUKC7Vk/hqdefault.jpg"
"nuUS2MMklbM","Mister Monj, A-Mase - Never Let You Go [The Bestseller Deep House Remix]","Mister Monj [Official Channel]","2026-09-23","2023-04-16","5:10","https://i.ytimg.com/vi/nuUS2MMklbM/hqdefault.jpg"
"Nx3eQB0yXlw","like my father","Jax - Topic","2026-09-23","2021-06-03","3:04","https://i.ytimg.com/vi/Nx3eQB0yXlw/hqdefault.jpg"
"8fmCwPLi954","A New Day Has Come (Radio Remix)","Céline Dion - Topic","2026-09-23","2019-09-26","4:20","https://i.ytimg.com/vi/8fmCwPLi954/hqdefault.jpg"
"7dGysPC_q9k","Azúcar Moreno - Bandido | Spain 🇪🇸 | Grand Final | Eurovision 1990","Eurovision Song Contest","2026-09-23","2023-12-23","3:12","https://i.ytimg.com/vi/7dGysPC_q9k/hqdefault.jpg"
"gFQ01Fs952o","Sash! - Adelante (Official Video)","Altra Moda Music","2026-09-23","2016-10-04","3:43","https://i.ytimg.com/vi/gFQ01Fs952o/hqdefault.jpg"
"NKN9uM_Oazw","Mesnata","Stealth - Topic","2026-09-23","2025-04-30","3:12","https://i.ytimg.com/vi/NKN9uM_Oazw/hqdefault.jpg"
"0j0H482NPJI","Listen To Your Heart","Roxette - Topic","2026-09-23","2025-01-24","5:29","https://i.ytimg.com/vi/0j0H482NPJI/hqdefault.jpg"
"yAuTUWITF9I","I'm Alive","Céline Dion - Topic","2026-09-23","2019-09-26","3:31","https://i.ytimg.com/vi/yAuTUWITF9I/hqdefault.jpg"
"_kpf6wSOvmU","David Guetta & Kim Petras - When We Were Young (Razer x Dj Vianu x NVRMIND Remix)","Dj Vianu","2026-09-23","2023-12-01","3:26","https://i.ytimg.com/vi/_kpf6wSOvmU/hqdefault.jpg"
"Qxtgn-hdo6s","Zivert – Fly (Patrick G-Spot x Stefano Prada Remix)","Musical District","2026-09-23","2023-05-17","2:54","https://i.ytimg.com/vi/Qxtgn-hdo6s/hqdefault.jpg"
"0iTCdHUlDTk","Justus - Forever Alive (Official Audio)","Spinnin' Records","2026-09-23","2022-01-31","3:09","https://i.ytimg.com/vi/0iTCdHUlDTk/hqdefault.jpg"
"NNjJuB0MaAA","Alabina","Ishtar - Topic","2026-09-23","2014-11-08","3:46","https://i.ytimg.com/vi/NNjJuB0MaAA/hqdefault.jpg"
"6yBFXc9iw3o","El Legia","Los Moles - Topic","2026-09-23","2016-12-25","5:04","https://i.ytimg.com/vi/6yBFXc9iw3o/hqdefault.jpg"
"YwmM-rP4zwQ","Kanuni I Katilit","Unikkatil - Topic","2026-09-23","2017-02-09","4:00","https://i.ytimg.com/vi/YwmM-rP4zwQ/hqdefault.jpg"
"V_hlg45-95Y","CALIFORNIA (the OC theme)","Release - Topic","2026-09-23","2026-07-28","3:12","https://i.ytimg.com/vi/V_hlg45-95Y/hqdefault.jpg"
"EbEzT8j-gF8","California (Tchad Blake Mix)","Phantom Planet - Topic","2026-09-23","2016-02-15","3:14","https://i.ytimg.com/vi/EbEzT8j-gF8/hqdefault.jpg"
"H7qU4JaCfMg","Danoto kopay","Emanuela - Topic","2026-09-23","2026-04-09","4:09","https://i.ytimg.com/vi/H7qU4JaCfMg/hqdefault.jpg"
"6ZscupdxHa0","Pimpin","Megan Thee Stallion - Topic","2026-09-23","2022-03-14","3:24","https://i.ytimg.com/vi/6ZscupdxHa0/hqdefault.jpg"
"1cE7j-Riepk","KREAM - Arrival | Car Music","Niza","2026-09-23","2025-02-09","3:25","https://i.ytimg.com/vi/1cE7j-Riepk/hqdefault.jpg"
"x9uLCk5Oo1Q","In My Arms (KREAM Remix)","ILLENIUM - Topic","2026-09-23","2025-06-26","3:38","https://i.ytimg.com/vi/x9uLCk5Oo1Q/hqdefault.jpg"
"z8t5xXiDXg4","Alabina (feat. Ishtar, Los Niños de Sara) [Original Version]","Ishtar - Topic","2026-09-23","2014-11-09","3:53","https://i.ytimg.com/vi/z8t5xXiDXg4/hqdefault.jpg"
"jN2JB8MYfX0","Metro Antistrofa (5, 4, 3, 2, 1)","Konstantinos Koufos - Topic","2026-09-23","2026-01-28","3:20","https://i.ytimg.com/vi/jN2JB8MYfX0/hqdefault.jpg"
"Ggg_8j8MiNg","The Chair","George Strait - Topic","2026-09-23","2018-07-26","2:51","https://i.ytimg.com/vi/Ggg_8j8MiNg/hqdefault.jpg"
"xfbl4HYklf0","Jerry Ropero - Coração (NR Remix)","NR - Robin","2026-09-23","2025-06-26","3:46","https://i.ytimg.com/vi/xfbl4HYklf0/hqdefault.jpg"
"-zM7nnCS5eY","To Tragoudi Tou Kairou (Happy Day)","Kostas Doxas - Topic","2026-09-23","2025-09-18","3:04","https://i.ytimg.com/vi/-zM7nnCS5eY/hqdefault.jpg"
"YlJMOSsDKk8","To Tragoudi Tou Kairou feat. Giannis Kritikos (Happy Day - 2017 Version)","Kostas Doxas - Topic","2026-09-23","2025-09-18","3:15","https://i.ytimg.com/vi/YlJMOSsDKk8/hqdefault.jpg"
"0GTvscgfb1k","San Frandisco","Dom Dolla - Topic","2026-09-23","2019-09-19","3:05","https://i.ytimg.com/vi/0GTvscgfb1k/hqdefault.jpg"
"poXIwqr2ufc","Nu (Original Mix)","DJ Project - Topic","2026-09-23","2017-02-07","4:07","https://i.ytimg.com/vi/poXIwqr2ufc/hqdefault.jpg"
"Ri0ycAm78rY","6IX9INE - BARNEY ft. Juicy J, Takeoff, Pop Smoke, Offset (RapKing Music Video)","RapKing","2026-09-23","2024-09-01","6:14","https://i.ytimg.com/vi/Ri0ycAm78rY/hqdefault.jpg"
"jjQZzbLBPzI","A Po M Don","BM - Topic","2026-09-23","2023-02-14","2:30","https://i.ytimg.com/vi/jjQZzbLBPzI/hqdefault.jpg"
"LZMKCKBlGqc","🇦🇱 S9 - Albanian Drill #1 (Official Music Video)","S9 Official","2026-09-23","2022-10-07","3:10","https://i.ytimg.com/vi/LZMKCKBlGqc/hqdefault.jpg"
"uvLcwoXbk8I","M’ka shku menja me u fejue","Frederik Ndoci - Topic","2026-09-23","2025-01-20","6:30","https://i.ytimg.com/vi/uvLcwoXbk8I/hqdefault.jpg"
"XKl9VjUaewc","Por si ty nuk ka një tjetër/Je shkodrane moj Michelle","Frederik Ndoci - Topic","2026-09-23","2025-01-17","3:46","https://i.ytimg.com/vi/XKl9VjUaewc/hqdefault.jpg"
"sct2z8avblY","Tu Luta","Shkurte Gashi - Topic","2026-09-23","2018-06-21","3:36","https://i.ytimg.com/vi/sct2z8avblY/hqdefault.jpg"
"-cT1XuIPMfw","Kosmos","Estiva - Topic","2026-09-23","2019-09-26","3:30","https://i.ytimg.com/vi/-cT1XuIPMfw/hqdefault.jpg"
"ytvlTIok1Bo","От кеф да умирам","Dessita - Topic","2026-09-23","2024-07-09","4:01","https://i.ytimg.com/vi/ytvlTIok1Bo/hqdefault.jpg"
"jmnUpvUYKK8","Дъното копай","Emanuela - Topic","2026-09-23","2026-04-07","4:09","https://i.ytimg.com/vi/jmnUpvUYKK8/hqdefault.jpg"
"zWewruOuOHo","Cola (Club Mix)","CamelPhat - Topic","2026-09-23","2024-12-16","6:56","https://i.ytimg.com/vi/zWewruOuOHo/hqdefault.jpg"
"q_MtePol92o","S&M","Rihanna - Topic","2026-09-23","2018-06-29","4:04","https://i.ytimg.com/vi/q_MtePol92o/hqdefault.jpg"
"usvTbqTHwyw","I Kissed A Girl","Katy Perry - Topic","2026-09-23","2017-02-20","3:00","https://i.ytimg.com/vi/usvTbqTHwyw/hqdefault.jpg"
"F_ve3dNxvFw","Summertime Blues","Alan Jackson - Topic","2026-09-23","2017-07-27","3:13","https://i.ytimg.com/vi/F_ve3dNxvFw/hqdefault.jpg"
"M0LBh6mAFhM","Chattahoochee (Extended Mix 2)","Alan Jackson - Topic","2026-09-23","2014-11-06","4:07","https://i.ytimg.com/vi/M0LBh6mAFhM/hqdefault.jpg"
"NsAESKASF74","Country Boy","Alan Jackson - Topic","2026-09-23","2017-01-25","4:07","https://i.ytimg.com/vi/NsAESKASF74/hqdefault.jpg"
"ycrj85L6dsE","Drive (For Daddy Gene)","Alan Jackson - Topic","2026-09-23","2015-08-12","4:03","https://i.ytimg.com/vi/ycrj85L6dsE/hqdefault.jpg"
"8a8s0OCmqgo","Oblivion","CamelPhat - Topic","2026-09-23","2025-09-11","3:40","https://i.ytimg.com/vi/8a8s0OCmqgo/hqdefault.jpg"
"W2rC5v5hf8s","Um (widerberg Awakening Radio Edit)","Zafrir - Topic","2026-09-23","2023-11-09","3:15","https://i.ytimg.com/vi/W2rC5v5hf8s/hqdefault.jpg"
"O2WUxPNJxCw","Insomnia","Laura van Dam - Topic","2026-09-23","2024-12-19","3:18","https://i.ytimg.com/vi/O2WUxPNJxCw/hqdefault.jpg"
"rHpI8kHnvvk","MarcelFit - Shut Up","MARCELFIT","2026-09-23","2024-03-21","3:40","https://i.ytimg.com/vi/rHpI8kHnvvk/hqdefault.jpg"
"GxdWattQE1U","Wait A Minute","Biscits - Topic","2026-09-23","2021-10-14","3:35","https://i.ytimg.com/vi/GxdWattQE1U/hqdefault.jpg"
"QObi5WqdOtE","Mercy","FOMO - Topic","2026-09-23","2021-09-23","3:09","https://i.ytimg.com/vi/QObi5WqdOtE/hqdefault.jpg"
"3GDNgRWadC4","Portal","MRAK - Topic","2026-09-23","2024-06-27","3:46","https://i.ytimg.com/vi/3GDNgRWadC4/hqdefault.jpg"
"RL2dY9JGfZY","Usion","Layla Benitez - Topic","2026-09-23","2024-04-18","3:26","https://i.ytimg.com/vi/RL2dY9JGfZY/hqdefault.jpg"
"9kj_yFZb4G4","Totem","Skober - Topic","2026-09-23","2023-03-23","4:37","https://i.ytimg.com/vi/9kj_yFZb4G4/hqdefault.jpg"
"bnA7yJkAG30","Do It To It","ACRAZE - Topic","2026-09-23","2025-07-31","2:38","https://i.ytimg.com/vi/bnA7yJkAG30/hqdefault.jpg"
"4kmm2puiB0A","Ignis","Noctua - Topic","2026-09-23","2024-04-18","3:51","https://i.ytimg.com/vi/4kmm2puiB0A/hqdefault.jpg"
"OvTAU_eESCk","Are We Truly Free?","KAS:ST - Topic","2026-09-23","2024-10-24","3:37","https://i.ytimg.com/vi/OvTAU_eESCk/hqdefault.jpg"
"IsW1ClkxuuI","How Do I Sleep Now","Dallerium - Topic","2026-09-23","2021-07-22","3:15","https://i.ytimg.com/vi/IsW1ClkxuuI/hqdefault.jpg"
"af_uUQd9KrQ","Sedna (Original Mix)","Lodos - Topic","2026-09-23","2021-03-04","3:31","https://i.ytimg.com/vi/af_uUQd9KrQ/hqdefault.jpg"
"7lRKgzXxvOQ","Collide","MORVN - Topic","2026-09-23","2023-01-24","3:14","https://i.ytimg.com/vi/7lRKgzXxvOQ/hqdefault.jpg"
"3rzw4X99syA","IN BETWEEN","The Element MT - Topic","2026-09-23","2024-11-14","3:53","https://i.ytimg.com/vi/3rzw4X99syA/hqdefault.jpg"
"-DwTDC2vqnQ","Don't Be Scared","Lost Echo - Topic","2026-09-23","2025-03-13","3:03","https://i.ytimg.com/vi/-DwTDC2vqnQ/hqdefault.jpg"
"jkAEWh6vowo","Benzi","Finem - Topic","2026-09-23","2024-08-27","2:59","https://i.ytimg.com/vi/jkAEWh6vowo/hqdefault.jpg"
"SXiaVVAUfQc","Habibi","Capital T - Topic","2026-09-23","2023-11-04","2:48","https://i.ytimg.com/vi/SXiaVVAUfQc/hqdefault.jpg"
"JTWiPmAYP0M","Night Drive","Butch U - Topic","2026-09-23","2022-09-15","3:21","https://i.ytimg.com/vi/JTWiPmAYP0M/hqdefault.jpg"
"2NER2WumDKw","Let Me Be Your Home","Country Gold Station - Topic","2026-09-23","2025-11-19","3:32","https://i.ytimg.com/vi/2NER2WumDKw/hqdefault.jpg"
"X6BsokVIWQo","Answered Prayer","De Governor - Topic","2026-09-23","2026-01-14","3:47","https://i.ytimg.com/vi/X6BsokVIWQo/hqdefault.jpg"
"nBj9NLPa2cs","Praise You In This Storm","Casting Crowns - Topic","2026-09-23","2015-09-23","4:58","https://i.ytimg.com/vi/nBj9NLPa2cs/hqdefault.jpg"
"g_49NQI3XTQ","You Say","Lauren Daigle - Topic","2026-09-23","2019-01-08","4:35","https://i.ytimg.com/vi/g_49NQI3XTQ/hqdefault.jpg"
"uCmOtExP5Zw","Temptation (Festum Music Remix Extended)","David DeeJay - Topic","2026-09-23","2023-05-30","4:03","https://i.ytimg.com/vi/uCmOtExP5Zw/hqdefault.jpg"
"_rkl_LM1Z9M","Temptation","David DeeJay - Topic","2026-09-23","2023-03-02","3:30","https://i.ytimg.com/vi/_rkl_LM1Z9M/hqdefault.jpg"
"CIWscyClLxw","Samba","Andreea Banica - Topic","2026-09-23","2023-03-15","3:23","https://i.ytimg.com/vi/CIWscyClLxw/hqdefault.jpg"
"fpIyX_GPyR8","Sexy Thing","David DeeJay - Topic","2026-09-23","2023-03-15","3:13","https://i.ytimg.com/vi/fpIyX_GPyR8/hqdefault.jpg"
"El1xPXLS3Ho","Adelante (Y3mr$ Remix)","Otilia - Topic","2026-09-23","2021-08-31","3:10","https://i.ytimg.com/vi/El1xPXLS3Ho/hqdefault.jpg"
"bro-5-Gv_OQ","You Decorated My Life","Kenny Rogers - Topic","2026-09-23","2017-03-17","3:39","https://i.ytimg.com/vi/bro-5-Gv_OQ/hqdefault.jpg"
"Hz_F4d5uV5g","Shkodrane","BM - Topic","2026-09-23","2026-05-01","3:06","https://i.ytimg.com/vi/Hz_F4d5uV5g/hqdefault.jpg"
"k9okUexgZXk","Gonka","Tedi Aleksandrova - Topic","2026-09-23","2026-04-14","4:31","https://i.ytimg.com/vi/k9okUexgZXk/hqdefault.jpg"
"buW6Nn1bHi0","Мъже милиарди","Desi Slava - Topic","2026-09-23","2022-03-30","3:38","https://i.ytimg.com/vi/buW6Nn1bHi0/hqdefault.jpg"
"D_0eElE0_Jw","Карма","Gabriella - Topic","2026-09-23","2025-04-11","3:21","https://i.ytimg.com/vi/D_0eElE0_Jw/hqdefault.jpg"
"I6NjFPwYw34","Горчиво","Galena - Topic","2026-09-23","2025-04-28","3:23","https://i.ytimg.com/vi/I6NjFPwYw34/hqdefault.jpg"
"_KajpPTqXyA","Da gori v lyubov","Preslava - Topic","2026-09-23","2026-04-17","3:32","https://i.ytimg.com/vi/_KajpPTqXyA/hqdefault.jpg"
"b_uiKU67vX4","Ne me zasluzhavash","Konstantin - Topic","2026-09-23","2026-03-30","3:34","https://i.ytimg.com/vi/b_uiKU67vX4/hqdefault.jpg"
"0YUzaPviHJM","Ти не си за мен","Galena - Topic","2026-09-23","2025-04-28","3:38","https://i.ytimg.com/vi/0YUzaPviHJM/hqdefault.jpg"
"0fuQ84Yy28s","Privacy (Radio Edit)","AlexunderBase - Topic","2026-09-23","2020-05-07","3:22","https://i.ytimg.com/vi/0fuQ84Yy28s/hqdefault.jpg"
"f7P5Q2IIT4U","Dragostea din tei","O-ZONE - Topic","2026-09-23","2018-06-20","3:36","https://i.ytimg.com/vi/f7P5Q2IIT4U/hqdefault.jpg"
"2z_zdeO8Scg","Morena","Tom Boxer - Topic","2026-09-23","2020-05-07","3:35","https://i.ytimg.com/vi/2z_zdeO8Scg/hqdefault.jpg"
"VE3Rn77YnLA","Drums","AlexunderBase - Topic","2026-09-23","2018-06-21","3:01","https://i.ytimg.com/vi/VE3Rn77YnLA/hqdefault.jpg"
"QK1zcw21qWQ","Deja Vu","INNA - Topic","2026-09-23","2020-04-30","4:22","https://i.ytimg.com/vi/QK1zcw21qWQ/hqdefault.jpg"
"qhhKoqGScO0","Tu Amor","Emil Lassaria - Topic","2026-09-23","2016-07-13","3:24","https://i.ytimg.com/vi/qhhKoqGScO0/hqdefault.jpg"
"4giSBm2cEaM","Back in My Life","Fly Project - Topic","2026-09-23","2020-11-27","3:17","https://i.ytimg.com/vi/4giSBm2cEaM/hqdefault.jpg"
"jyXWLj6pCAE","Summer Passion","Mr. Mellow - Topic","2026-09-23","2025-06-03","3:46","https://i.ytimg.com/vi/jyXWLj6pCAE/hqdefault.jpg"
"QdaG6pDOz5A","Bad Romance","Lady Gaga - Topic","2026-09-23","2019-08-22","4:55","https://i.ytimg.com/vi/QdaG6pDOz5A/hqdefault.jpg"
"T_Jqp0mAMzY","World, Hold On (Children Of The Sky)","Bob Sinclar - Topic","2026-09-23","2024-03-13","3:38","https://i.ytimg.com/vi/T_Jqp0mAMzY/hqdefault.jpg"
"fF31cQYnpJk","Baila Morena (feat. Lora)","Mr. Mellow - Topic","2026-09-23","2025-05-08","3:19","https://i.ytimg.com/vi/fF31cQYnpJk/hqdefault.jpg"
"86_NpwqB05o","Desire (Play & Win Radio Edit)","A. Morris - Topic","2026-09-23","2020-04-30","3:35","https://i.ytimg.com/vi/86_NpwqB05o/hqdefault.jpg"
"RHYq00iapc4","Se Thelo","Roller Sis - Topic","2026-09-23","2020-04-30","4:07","https://i.ytimg.com/vi/RHYq00iapc4/hqdefault.jpg"
"S3L5tE6vAY0","That's My Name","Akcent - Topic","2026-09-23","2020-04-30","4:14","https://i.ytimg.com/vi/S3L5tE6vAY0/hqdefault.jpg"
"Y_yB5bDzREA","Amazing (Radio Edit)","INNA - Topic","2026-09-23","2025-08-07","3:28","https://i.ytimg.com/vi/Y_yB5bDzREA/hqdefault.jpg"
"QfWpXOkIF2Y","Amazing","INNA - Topic","2026-09-23","2020-04-23","3:30","https://i.ytimg.com/vi/QfWpXOkIF2Y/hqdefault.jpg"
"XkSx8-HghjM","Mandala","Fly Project - Topic","2026-09-23","2020-05-07","3:37","https://i.ytimg.com/vi/XkSx8-HghjM/hqdefault.jpg"
"T-rYVygoGX0","Düm Tek Tek","Hadise - Topic","2026-09-23","2025-01-10","3:04","https://i.ytimg.com/vi/T-rYVygoGX0/hqdefault.jpg"
"G24jQnh9Eno","Don't Laugh At Me","Mark Wills - Topic","2026-09-23","2018-07-30","3:38","https://i.ytimg.com/vi/G24jQnh9Eno/hqdefault.jpg"
"8GYIncwpcHk","Rezhe, Rezhe","VANE$$A - Topic","2026-09-23","2026-06-03","3:16","https://i.ytimg.com/vi/8GYIncwpcHk/hqdefault.jpg"
"N7Wmv7BQhC0","PRESLAVA - MIX 2018 - 17 GODINI PLANETA TV","PRESLAVA","2026-09-23","2018-12-18","12:25","https://i.ytimg.com/vi/N7Wmv7BQhC0/hqdefault.jpg"
"3P9gbdRkMh4","Backstreet Boys – I Want It That Way (No Goodbyes) [Alternate Version] Millennium 2.0","Remixed by Nick*","2026-09-23","2020-07-16","3:35","https://i.ytimg.com/vi/3P9gbdRkMh4/hqdefault.jpg"
"XCnikeVMIos","I Want It That Way (Alternate Lyrics)","Backstreet Boys - Topic","2026-09-23","2025-07-10","3:35","https://i.ytimg.com/vi/XCnikeVMIos/hqdefault.jpg"
"Fqc9eF36n5w","Life at First Sight","Alexander Stewart - Topic","2026-09-23","2024-06-20","3:22","https://i.ytimg.com/vi/Fqc9eF36n5w/hqdefault.jpg"
"OqJdjCSwDT4","Just Another Woman In Love","Anne Murray - Topic","2026-09-23","2014-11-09","2:57","https://i.ytimg.com/vi/OqJdjCSwDT4/hqdefault.jpg"
"v646QI4aOBg","Poker Face","Lady Gaga - Topic","2026-09-23","2023-11-30","3:59","https://i.ytimg.com/vi/v646QI4aOBg/hqdefault.jpg"
"sWMk8dwljFU","Shake It Off","Taylor Swift - Topic","2026-09-23","2018-11-21","3:40","https://i.ytimg.com/vi/sWMk8dwljFU/hqdefault.jpg"
"ny4o2yLCdio","Breakn' a Sweat","Skrillex - Topic","2026-09-23","2017-04-08","5:02","https://i.ytimg.com/vi/ny4o2yLCdio/hqdefault.jpg"
"OqCuLr6KmF8","Running (Greenjack Remix)","ODYSSAY - Topic","2026-09-23","2023-06-15","4:12","https://i.ytimg.com/vi/OqCuLr6KmF8/hqdefault.jpg"
"kCQFneT5cZA","What You Gonna Do","DRECHSLER - Topic","2026-09-23","2021-10-14","5:29","https://i.ytimg.com/vi/kCQFneT5cZA/hqdefault.jpg"
"IxJjY5T9yag","The Box","Roddy Ricch - Topic","2026-09-23","2019-12-06","3:17","https://i.ytimg.com/vi/IxJjY5T9yag/hqdefault.jpg"
"TaQwW5eQZeY","How We Do","The Game - Topic","2026-09-23","2018-07-24","3:56","https://i.ytimg.com/vi/TaQwW5eQZeY/hqdefault.jpg"
"k7P9FVUBm4Y","Snap Yo Fingers","Lil Jon - Topic","2026-09-23","2015-06-23","4:35","https://i.ytimg.com/vi/k7P9FVUBm4Y/hqdefault.jpg"
"wDQR0-3fFWs","Whatever You Like","T.I. - Topic","2026-09-23","2017-08-02","4:10","https://i.ytimg.com/vi/wDQR0-3fFWs/hqdefault.jpg"
"pNPf-aP-bsA","I'll Be Missing You (feat. Faith Evans, 112)","Diddy - Topic","2026-09-23","2017-04-30","5:02","https://i.ytimg.com/vi/pNPf-aP-bsA/hqdefault.jpg"
"0HlYIx1LDmU","Lean Back","Terror Squad - Topic","2026-09-23","2018-12-12","4:08","https://i.ytimg.com/vi/0HlYIx1LDmU/hqdefault.jpg"
"Mx2_qGupJEk","Ice Ice Baby (Radio Edit)","Vanilla Ice - Topic","2026-09-23","2020-01-09","3:52","https://i.ytimg.com/vi/Mx2_qGupJEk/hqdefault.jpg"
"qTT1wlXOIiA","(Everything I Do) I Do It For You (Classic Version)","Bryan Adams - Topic","2026-09-23","2026-01-22","6:28","https://i.ytimg.com/vi/qTT1wlXOIiA/hqdefault.jpg"
"r5MR7_INQwg","The Real Slim Shady","Eminem - Topic","2026-09-23","2018-07-31","4:45","https://i.ytimg.com/vi/r5MR7_INQwg/hqdefault.jpg"
"o3qeYZiSt1c","Right Here Waiting","DJ Alex Man - Topic","2026-09-23","2023-10-24","3:13","https://i.ytimg.com/vi/o3qeYZiSt1c/hqdefault.jpg"
"I1_rxNDZpxU","Love Not War (The Tampa Beat)","Jason Derulo - Topic","2026-09-23","2024-02-15","3:12","https://i.ytimg.com/vi/I1_rxNDZpxU/hqdefault.jpg"
"EPUhAJwYNEk","A Partir De Hoy","David Bisbal - Topic","2026-09-23","2020-01-02","3:17","https://i.ytimg.com/vi/EPUhAJwYNEk/hqdefault.jpg"
"dlObDivWgx8","Call Me Maybe","Carly Rae Jepsen - Topic","2026-09-23","2018-07-28","3:14","https://i.ytimg.com/vi/dlObDivWgx8/hqdefault.jpg"
"O596XpES1rI","Un-Break My Heart","Toni Braxton - Topic","2026-09-23","2017-02-20","4:31","https://i.ytimg.com/vi/O596XpES1rI/hqdefault.jpg"
"Voo86mlxZvA","Always Remember Us This Way","Lady Gaga - Topic","2026-09-23","2018-10-04","3:31","https://i.ytimg.com/vi/Voo86mlxZvA/hqdefault.jpg"
"28jp-30w8Lg","Paparazzi","Lady Gaga - Topic","2026-09-23","2018-07-31","3:29","https://i.ytimg.com/vi/28jp-30w8Lg/hqdefault.jpg"
"oG-4Uvhm4lI","Poker Face","Lady Gaga - Topic","2026-09-23","2018-07-31","3:58","https://i.ytimg.com/vi/oG-4Uvhm4lI/hqdefault.jpg"
"Eh-jjV3_G3Q","Codigo","George Strait - Topic","2026-09-23","2019-03-28","3:14","https://i.ytimg.com/vi/Eh-jjV3_G3Q/hqdefault.jpg"
"htafuWVhZJc","Let's Fall To Pieces Together","George Strait - Topic","2026-09-23","2018-07-26","2:56","https://i.ytimg.com/vi/htafuWVhZJc/hqdefault.jpg"
"3Uxq9NbnFWY","You'll Be There","George Strait - Topic","2026-09-23","2018-07-29","4:18","https://i.ytimg.com/vi/3Uxq9NbnFWY/hqdefault.jpg"
"ERbnRfPN8jE","True","George Strait - Topic","2026-09-23","2018-07-30","3:34","https://i.ytimg.com/vi/ERbnRfPN8jE/hqdefault.jpg"
"-aPnAxIcUmQ","I've Come To Expect It From You","George Strait - Topic","2026-09-23","2018-07-26","3:45","https://i.ytimg.com/vi/-aPnAxIcUmQ/hqdefault.jpg"
"AdeZWbDYwsE","I Met A Friend Of Yours Today","George Strait - Topic","2026-09-23","2018-07-30","3:17","https://i.ytimg.com/vi/AdeZWbDYwsE/hqdefault.jpg"
"VtvCFW6ZwSM","Adalida","George Strait - Topic","2026-09-23","2018-07-30","3:37","https://i.ytimg.com/vi/VtvCFW6ZwSM/hqdefault.jpg"
"-n9DAaRKtsM","Check Yes Or No","George Strait - Topic","2026-09-23","2018-12-01","3:21","https://i.ytimg.com/vi/-n9DAaRKtsM/hqdefault.jpg"
"-hz-JbX4M_M","Every Little Honky Tonk Bar","George Strait - Topic","2026-09-23","2019-03-28","3:15","https://i.ytimg.com/vi/-hz-JbX4M_M/hqdefault.jpg"
"OCb7_8mu3mM","The Seashores Of Old Mexico","George Strait - Topic","2026-09-23","2018-07-30","4:12","https://i.ytimg.com/vi/OCb7_8mu3mM/hqdefault.jpg"
"hUFLFIrZStU","Carrying Your Love With Me (Edit)","George Strait - Topic","2026-09-23","2019-01-19","3:08","https://i.ytimg.com/vi/hUFLFIrZStU/hqdefault.jpg"
"ajk92ITp_Bw","The Cowboy Rides Away","George Strait - Topic","2026-09-23","2018-07-26","3:22","https://i.ytimg.com/vi/ajk92ITp_Bw/hqdefault.jpg"
"5ueM6GkIUBs","I Love the Way You Love Me","Walker Montgomery - Topic","2026-09-23","2024-09-12","3:56","https://i.ytimg.com/vi/5ueM6GkIUBs/hqdefault.jpg"
